Tanggal|KODE EFEK|Nama Saham|Haircut|Keterangan|Status
20260630|KAQI|JANTRA GRUPO INDONESIA Tbk|55|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|YUPI|YUPI INDO JELLY GUM Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|FORE|FORE KOPI INDONESIA Tbk|60|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MDLA|MEDELA POTENTIA Tbk|25|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|DKHH|CIPTA SARANA MEDIA Tbk|90|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|ASPR|ASIA PRAMULIA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PSAT|PANCARAN SAMUDERA TRANSPORT Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|CDIA|CHANDRA DAYA INVESTASI Tbk|80|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|COIN|INDOKRIPTO KOIN SEMESTA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|BLOG|TRIMITRA TRANS PERSADA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|CHEK|DIASTIKA BIOTEKINDO Tbk|20|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MERI|MERRY RIANA EDUKASI Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PMUI|PRIMA MULTI USAHA INDONESIA Tbk|25|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|EMAS|MERDEKA GOLD RESOURCES Tbk|40|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PJHB|PELAYARAN JAYA HIDUP BARU Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|RLCO|ABADI LESTARI INDONESIA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|SUPA|SUPER BANK INDONESIA Tbk|45|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|WBSA|BSA LOGISTICS INDONESIA Tbk|75|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|R-ABFII|Asian Bond Fund - Indonesia Bond Index Fund|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|R-LQ45X|Premier ETF LQ-45 (R-LQ45X)|20|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XBID|Reksa Dana Indeks Batavia IDX30 ETF|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XBIN|Reksa Dana Indeks Bahana ETF Bisnis - 27|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XBLQ|Reksa Dana Batavia Smart Liquid ETF|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XBSK|Reksa Dana Indeks Batavia SRI-KEHATI ETF|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XCID|DIRE Ciptadana Properti Ritel Indonesia|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XCIS|DIRE Ciptadana Properti Perhotelan Padjajaran|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XCLQ|Reksa Dana Indeks Cipta ETF Index LQ45|20|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XDIF|Reksa Dana Danareksa ETF Indonesia Top 40|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XIHD|Reksa Dana Indeks Premier ETF IDX High Divide|20|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XIIC|Reksa Dana Premier ETF Indonesia Consumer|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XIID|Reksa Dana Indeks Premier ETF Index IDX30|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XIIF|Reksa Dana Premier ETF Indonesia Financial|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XIIT|Reksa Dana Premier ETF IDX30|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XIJI|Reksa Dana Syariah Premier ETF JII|20|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XILV|RDI Insight ETF FTSE Indonesia Low Volatility|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XIML|Reksa Dana Indeks Premier ETF MSCI Indonesia|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XIPI|Reksa Dana Indeks Premier ETF PEFINDO i-Grade|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XISB|Reksa Dana Premier ETF Indonesia Sovereign Bo|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XISC|Reksa Dana Premier ETF Indonesia Stated-Owned|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XISI|Premier ETF SMinfra18|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XISR|Premier ETF SRI-KEHATI|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XKIV|Reksa Dana Indeks KISI IDX Value30 ETF|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XMIG|Reksa Dana Indeks Majoris Pefindo I-Grade ETF|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XNVE|Reksa Dana Indeks Nusadana ETF IDX Value30|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XPDV|Reksa Dana Pinnacle Core High Dividend ETF|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XPFT|Reksa Dana Indeks Pinnacle FTSE Indonesia ETF|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XPLQ|Reksa Dana Pinnacle Enhanced Liquid ETF|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XPSG|Reksa Dana Pinnacle Indonesia ESG ETF|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XPTD|Reksa Dana Indeks Panin ETF IDX30 Dinamis|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XSBC|Reksa Dana Indeks Simas ETF IDX30|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XSPI|DIRE Simas Plaza Indonesia|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XSSI|Reksa Dana Syariah Indeks Simas ETF JII|20|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XSSK|Reksa Dana Indeks SAM ETF SRI-KEHATI|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XKMS|Reksa Dana Indeks KISI MSCI Indonesia ETF |20|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XIFE|Reksa Dana Indeks Premier ETF FTSE Indonesia ESG |50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XBIG|Reksa Dana Indeks BNP Paribas IDX Growth30 ETF|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XCEG|Reksa Dana Indeks Capital ETF IDX ESG Leaders|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XMLF|Reksa Dana Indeks Mandiri ETF LQ45|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XMGB|Reksa Dana Majoris Government Bonds ETF Indonesia|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XKID|Reksa Dana Indeks KISI IDX30 ETF|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XMSK|Reksa Dana Indeks Mandiri ETF SRI-KEHATI|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XIPB|Reksa Dana Indeks Premier ETF IDX-Pefindo Prime Bank|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XPIN|Reksa Dana Indeks Bahana ETF Pefindo I-Grade|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|XRDN|Reksa Dana Indo ETF RDN Kas Bertumbuh|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
